season,round,event_name,session_name,session_date,country,location,official_event_name,n_results_rows,n_laps_rows,n_unique_drivers_in_laps,lap_columns_count,results_columns_count,has_compound,has_tyre_life,has_track_status,has_is_personal_best,has_is_accurate,sample_lap_time_seconds_mean,laps_export_path,results_export_path,status
2021,10,British Grand Prix,R,2021-07-18 14:00:00,Great Britain,Silverstone,FORMULA 1 PIRELLI BRITISH GRAND PRIX 2021,20,970,20,37,26,True,True,True,True,True,95.16289945945948,exports\backfill_qr_raw_laps\2021_R10_R_laps.csv,exports\backfill_qr_results\2021_R10_R_results.csv,ok
2021,11,Hungarian Grand Prix,Q,2021-07-31 13:00:00,Hungary,Budapest,FORMULA 1 ROLEX MAGYAR NAGYDÍJ 2021,20,253,19,37,26,True,True,True,True,True,90.03665822784811,exports\backfill_qr_raw_laps\2021_R11_Q_laps.csv,exports\backfill_qr_results\2021_R11_Q_results.csv,ok
2021,11,Hungarian Grand Prix,R,2021-08-01 13:00:00,Hungary,Budapest,FORMULA 1 ROLEX MAGYAR NAGYDÍJ 2021,20,985,20,37,26,True,True,True,True,True,85.22772526315791,exports\backfill_qr_raw_laps\2021_R11_R_laps.csv,exports\backfill_qr_results\2021_R11_R_results.csv,ok
2021,12,Belgian Grand Prix,Q,2021-08-28 13:00:00,Belgium,Spa-Francorchamps,FORMULA 1 ROLEX BELGIAN GRAND PRIX 2021,20,344,20,37,26,True,True,True,True,True,129.9897248908297,exports\backfill_qr_raw_laps\2021_R12_Q_laps.csv,exports\backfill_qr_results\2021_R12_Q_results.csv,ok
2021,12,Belgian Grand Prix,R,2021-08-29 13:00:00,Belgium,Spa-Francorchamps,FORMULA 1 ROLEX BELGIAN GRAND PRIX 2021,20,60,20,37,26,True,True,True,True,True,225.82395,exports\backfill_qr_raw_laps\2021_R12_R_laps.csv,exports\backfill_qr_results\2021_R12_R_results.csv,ok
2021,13,Dutch Grand Prix,Q,2021-09-04 13:00:00,Netherlands,Zandvoort,FORMULA 1 HEINEKEN DUTCH GRAND PRIX 2021,20,280,20,37,26,True,True,True,True,True,83.16339884393064,exports\backfill_qr_raw_laps\2021_R13_Q_laps.csv,exports\backfill_qr_results\2021_R13_Q_results.csv,ok
2021,13,Dutch Grand Prix,R,2021-09-05 13:00:00,Netherlands,Zandvoort,FORMULA 1 HEINEKEN DUTCH GRAND PRIX 2021,20,1361,20,37,26,True,True,True,True,True,77.11578912564292,exports\backfill_qr_raw_laps\2021_R13_R_laps.csv,exports\backfill_qr_results\2021_R13_R_results.csv,ok
2021,14,Italian Grand Prix,Q,2021-09-10 16:00:00,Italy,Monza,FORMULA 1 HEINEKEN GRAN PREMIO D’ITALIA 2021,20,290,20,37,26,True,True,True,True,True,95.60012169312172,exports\backfill_qr_raw_laps\2021_R14_Q_laps.csv,exports\backfill_qr_results\2021_R14_Q_results.csv,ok
2021,14,Italian Grand Prix,R,2021-09-12 13:00:00,Italy,Monza,FORMULA 1 HEINEKEN GRAN PREMIO D’ITALIA 2021,20,892,20,37,26,True,True,True,True,True,90.57947546728973,exports\backfill_qr_raw_laps\2021_R14_R_laps.csv,exports\backfill_qr_results\2021_R14_R_results.csv,ok
2021,15,Russian Grand Prix,Q,2021-09-25 12:00:00,Russia,Sochi,FORMULA 1 VTB RUSSIAN GRAND PRIX 2021,20,361,20,37,26,True,True,True,True,True,118.65355319148938,exports\backfill_qr_raw_laps\2021_R15_Q_laps.csv,exports\backfill_qr_results\2021_R15_Q_results.csv,ok
2021,15,Russian Grand Prix,R,2021-09-26 12:00:00,Russia,Sochi,FORMULA 1 VTB RUSSIAN GRAND PRIX 2021,20,1025,20,37,26,True,True,True,True,True,104.22047890088322,exports\backfill_qr_raw_laps\2021_R15_R_laps.csv,exports\backfill_qr_results\2021_R15_R_results.csv,ok
2021,16,Turkish Grand Prix,Q,2021-10-09 12:00:00,Turkey,Istanbul,FORMULA 1 ROLEX TURKISH GRAND PRIX 2021,20,395,20,37,26,True,True,True,True,True,96.65405315614618,exports\backfill_qr_raw_laps\2021_R16_Q_laps.csv,exports\backfill_qr_results\2021_R16_Q_results.csv,ok
2021,16,Turkish Grand Prix,R,2021-10-10 12:00:00,Turkey,Istanbul,FORMULA 1 ROLEX TURKISH GRAND PRIX 2021,20,1147,20,37,26,True,True,True,True,True,95.78551134380452,exports\backfill_qr_raw_laps\2021_R16_R_laps.csv,exports\backfill_qr_results\2021_R16_R_results.csv,ok
2021,17,United States Grand Prix,Q,2021-10-23 21:00:00,United States,Austin,FORMULA 1 ARAMCO UNITED STATES GRAND PRIX 2021,20,249,20,37,26,True,True,True,True,True,108.98354088050316,exports\backfill_qr_raw_laps\2021_R17_Q_laps.csv,exports\backfill_qr_results\2021_R17_Q_results.csv,ok
2021,17,United States Grand Prix,R,2021-10-24 19:00:00,United States,Austin,FORMULA 1 ARAMCO UNITED STATES GRAND PRIX 2021,20,1044,20,37,26,True,True,True,True,True,103.7375641762452,exports\backfill_qr_raw_laps\2021_R17_R_laps.csv,exports\backfill_qr_results\2021_R17_R_results.csv,ok
2021,18,Mexico City Grand Prix,Q,2021-11-06 20:00:00,Mexico,Mexico City,FORMULA 1 GRAN PREMIO DE LA CIUDAD DE MÉXICO 2021,20,311,20,37,26,True,True,True,True,True,90.27684816753926,exports\backfill_qr_raw_laps\2021_R18_Q_laps.csv,exports\backfill_qr_results\2021_R18_Q_results.csv,ok
2021,18,Mexico City Grand Prix,R,2021-11-07 19:00:00,Mexico,Mexico City,FORMULA 1 GRAN PREMIO DE LA CIUDAD DE MÉXICO 2021,20,1261,20,37,26,True,True,True,True,True,85.12855679110406,exports\backfill_qr_raw_laps\2021_R18_R_laps.csv,exports\backfill_qr_results\2021_R18_R_results.csv,ok
2021,19,São Paulo Grand Prix,Q,2021-11-12 19:00:00,Brazil,São Paulo,FORMULA 1 HEINEKEN GRANDE PRÊMIO DE SÃO PAULO 2021,20,323,20,37,26,True,True,True,True,True,82.36678475336322,exports\backfill_qr_raw_laps\2021_R19_Q_laps.csv,exports\backfill_qr_results\2021_R19_Q_results.csv,ok
2021,19,São Paulo Grand Prix,R,2021-11-14 17:00:00,Brazil,São Paulo,FORMULA 1 HEINEKEN GRANDE PRÊMIO DE SÃO PAULO 2021,20,1360,20,37,26,True,True,True,True,True,79.61181911764706,exports\backfill_qr_raw_laps\2021_R19_R_laps.csv,exports\backfill_qr_results\2021_R19_R_results.csv,ok
2021,20,Qatar Grand Prix,Q,2021-11-20 14:00:00,Qatar,Lusail,FORMULA 1 OOREDOO QATAR GRAND PRIX 2021,20,310,20,37,26,True,True,True,True,True,104.91148803827751,exports\backfill_qr_raw_laps\2021_R20_Q_laps.csv,exports\backfill_qr_results\2021_R20_Q_results.csv,ok
2021,20,Qatar Grand Prix,R,2021-11-21 14:00:00,Qatar,Lusail,FORMULA 1 OOREDOO QATAR GRAND PRIX 2021,20,1114,20,37,26,True,True,True,True,True,90.71021602160216,exports\backfill_qr_raw_laps\2021_R20_R_laps.csv,exports\backfill_qr_results\2021_R20_R_results.csv,ok
2021,21,Saudi Arabian Grand Prix,Q,2021-12-04 17:00:00,Saudi Arabia,Jeddah,FORMULA 1 STC SAUDI ARABIAN GRAND PRIX 2021,20,359,20,37,26,True,True,True,True,True,107.56990774907749,exports\backfill_qr_raw_laps\2021_R21_Q_laps.csv,exports\backfill_qr_results\2021_R21_Q_results.csv,ok
2021,21,Saudi Arabian Grand Prix,R,2021-12-05 17:30:00,Saudi Arabia,Jeddah,FORMULA 1 STC SAUDI ARABIAN GRAND PRIX 2021,20,845,20,37,26,True,True,True,True,True,100.19881805745555,exports\backfill_qr_raw_laps\2021_R21_R_laps.csv,exports\backfill_qr_results\2021_R21_R_results.csv,ok
2021,22,Abu Dhabi Grand Prix,Q,2021-12-11 13:00:00,Abu Dhabi,Yas Island,FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2021,20,328,20,37,26,True,True,True,True,True,99.49492342342342,exports\backfill_qr_raw_laps\2021_R22_Q_laps.csv,exports\backfill_qr_results\2021_R22_Q_results.csv,ok
2021,22,Abu Dhabi Grand Prix,R,2021-12-12 13:00:00,Abu Dhabi,Yas Island,FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2021,20,1000,19,37,26,True,True,True,True,True,93.38142669362993,exports\backfill_qr_raw_laps\2021_R22_R_laps.csv,exports\backfill_qr_results\2021_R22_R_results.csv,ok
2022,1,Bahrain Grand Prix,Q,2022-03-19 15:00:00,Bahrain,Sakhir,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022,20,256,20,37,26,True,True,True,True,True,103.0011090909091,exports\backfill_qr_raw_laps\2022_R01_Q_laps.csv,exports\backfill_qr_results\2022_R01_Q_results.csv,ok
2022,1,Bahrain Grand Prix,R,2022-03-20 15:00:00,Bahrain,Sakhir,FORMULA 1 GULF AIR BAHRAIN GRAND PRIX 2022,20,1125,20,37,26,True,True,True,True,True,102.90455813953488,exports\backfill_qr_raw_laps\2022_R01_R_laps.csv,exports\backfill_qr_results\2022_R01_R_results.csv,ok
2022,2,Saudi Arabian Grand Prix,Q,2022-03-26 17:00:00,Saudi Arabia,Jeddah,FORMULA 1 STC SAUDI ARABIAN GRAND PRIX 2022,20,327,20,37,26,True,True,True,True,True,105.63153051643194,exports\backfill_qr_raw_laps\2022_R02_Q_laps.csv,exports\backfill_qr_results\2022_R02_Q_results.csv,ok
2022,2,Saudi Arabian Grand Prix,R,2022-03-27 17:00:00,Saudi Arabia,Jeddah,FORMULA 1 STC SAUDI ARABIAN GRAND PRIX 2022,20,820,18,37,26,True,True,True,True,True,99.20653886010363,exports\backfill_qr_raw_laps\2022_R02_R_laps.csv,exports\backfill_qr_results\2022_R02_R_results.csv,ok
2022,3,Australian Grand Prix,Q,2022-04-09 06:00:00,Australia,Melbourne,FORMULA 1 HEINEKEN AUSTRALIAN GRAND PRIX 2022,20,338,20,37,26,True,True,True,True,True,95.94612195121951,exports\backfill_qr_raw_laps\2022_R03_Q_laps.csv,exports\backfill_qr_results\2022_R03_Q_results.csv,ok
2022,3,Australian Grand Prix,R,2022-04-10 05:00:00,Australia,Melbourne,FORMULA 1 HEINEKEN AUSTRALIAN GRAND PRIX 2022,20,1045,20,37,26,True,True,True,True,True,91.17116569200779,exports\backfill_qr_raw_laps\2022_R03_R_laps.csv,exports\backfill_qr_results\2022_R03_R_results.csv,ok
2022,4,Emilia Romagna Grand Prix,Q,2022-04-22 15:00:00,Italy,Imola,FORMULA 1 ROLEX GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2022,20,338,20,37,26,True,True,True,True,True,92.40983582089552,exports\backfill_qr_raw_laps\2022_R04_Q_laps.csv,exports\backfill_qr_results\2022_R04_Q_results.csv,ok
2022,4,Emilia Romagna Grand Prix,R,2022-04-24 13:00:00,Italy,Imola,FORMULA 1 ROLEX GRAN PREMIO DEL MADE IN ITALY E DELL'EMILIA-ROMAGNA 2022,20,1132,20,37,26,True,True,True,True,True,88.91487744227354,exports\backfill_qr_raw_laps\2022_R04_R_laps.csv,exports\backfill_qr_results\2022_R04_R_results.csv,ok
2022,5,Miami Grand Prix,Q,2022-05-07 20:00:00,United States,Miami,FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2022,20,333,19,37,26,True,True,True,True,True,106.00261702127659,exports\backfill_qr_raw_laps\2022_R05_Q_laps.csv,exports\backfill_qr_results\2022_R05_Q_results.csv,ok
2022,5,Miami Grand Prix,R,2022-05-08 19:30:00,United States,Miami,FORMULA 1 CRYPTO.COM MIAMI GRAND PRIX 2022,20,1057,20,37,26,True,True,True,True,True,98.04429354207436,exports\backfill_qr_raw_laps\2022_R05_R_laps.csv,exports\backfill_qr_results\2022_R05_R_results.csv,ok
2022,6,Spanish Grand Prix,Q,2022-05-21 14:00:00,Spain,Barcelona,FORMULA 1 PIRELLI GRAN PREMIO DE ESPAÑA 2022,20,254,20,37,26,True,True,True,True,True,94.12356707317073,exports\backfill_qr_raw_laps\2022_R06_Q_laps.csv,exports\backfill_qr_results\2022_R06_Q_results.csv,ok
2022,6,Spanish Grand Prix,R,2022-05-22 13:00:00,Spain,Barcelona,FORMULA 1 PIRELLI GRAN PREMIO DE ESPAÑA 2022,20,1230,20,37,26,True,True,True,True,True,90.0716105691057,exports\backfill_qr_raw_laps\2022_R06_R_laps.csv,exports\backfill_qr_results\2022_R06_R_results.csv,ok
2022,7,Monaco Grand Prix,Q,2022-05-28 14:00:00,Monaco,Monaco,FORMULA 1 GRAND PRIX DE MONACO 2022,20,404,20,37,26,True,True,True,True,True,88.34522875816994,exports\backfill_qr_raw_laps\2022_R07_Q_laps.csv,exports\backfill_qr_results\2022_R07_Q_results.csv,ok
2022,7,Monaco Grand Prix,R,2022-05-29 13:00:00,Monaco,Monaco,FORMULA 1 GRAND PRIX DE MONACO 2022,20,1179,20,37,26,True,True,True,True,True,91.66925411968776,exports\backfill_qr_raw_laps\2022_R07_R_laps.csv,exports\backfill_qr_results\2022_R07_R_results.csv,ok
2022,8,Azerbaijan Grand Prix,Q,2022-06-11 14:00:00,Azerbaijan,Baku,FORMULA 1 AZERBAIJAN GRAND PRIX 2022,20,317,20,37,26,True,True,True,True,True,118.4054504950495,exports\backfill_qr_raw_laps\2022_R08_Q_laps.csv,exports\backfill_qr_results\2022_R08_Q_results.csv,ok
2022,8,Azerbaijan Grand Prix,R,2022-06-12 11:00:00,Azerbaijan,Baku,FORMULA 1 AZERBAIJAN GRAND PRIX 2022,20,891,20,37,26,True,True,True,True,True,111.8732259174312,exports\backfill_qr_raw_laps\2022_R08_R_laps.csv,exports\backfill_qr_results\2022_R08_R_results.csv,ok
2022,9,Canadian Grand Prix,Q,2022-06-18 20:00:00,Canada,Montréal,FORMULA 1 AWS GRAND PRIX DU CANADA 2022,20,432,20,37,26,True,True,True,True,True,98.71781868131866,exports\backfill_qr_raw_laps\2022_R09_Q_laps.csv,exports\backfill_qr_results\2022_R09_Q_results.csv,ok
2022,9,Canadian Grand Prix,R,2022-06-19 18:00:00,Canada,Montréal,FORMULA 1 AWS GRAND PRIX DU CANADA 2022,20,1264,20,37,26,True,True,True,True,True,82.985412044374,exports\backfill_qr_raw_laps\2022_R09_R_laps.csv,exports\backfill_qr_results\2022_R09_R_results.csv,ok
2022,10,British Grand Prix,Q,2022-07-02 14:00:00,Great Britain,Silverstone,FORMULA 1 LENOVO BRITISH GRAND PRIX 2022,20,392,20,37,26,True,True,True,True,True,110.73123391812867,exports\backfill_qr_raw_laps\2022_R10_Q_laps.csv,exports\backfill_qr_results\2022_R10_Q_results.csv,ok
2022,10,British Grand Prix,R,2022-07-03 14:00:00,Great Britain,Silverstone,FORMULA 1 LENOVO BRITISH GRAND PRIX 2022,20,815,20,37,26,True,True,True,True,True,98.43730271668824,exports\backfill_qr_raw_laps\2022_R10_R_laps.csv,exports\backfill_qr_results\2022_R10_R_results.csv,ok
2022,11,Austrian Grand Prix,Q,2022-07-08 15:00:00,Austria,Spielberg,FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2022,20,368,20,37,26,True,True,True,True,True,80.37493410852713,exports\backfill_qr_raw_laps\2022_R11_Q_laps.csv,exports\backfill_qr_results\2022_R11_Q_results.csv,ok
2022,11,Austrian Grand Prix,R,2022-07-10 13:00:00,Austria,Spielberg,FORMULA 1 ROLEX GROSSER PREIS VON ÖSTERREICH 2022,20,1324,20,37,26,True,True,True,True,True,72.46210355253213,exports\backfill_qr_raw_laps\2022_R11_R_laps.csv,exports\backfill_qr_results\2022_R11_R_results.csv,ok
2022,12,French Grand Prix,Q,2022-07-23 14:00:00,France,Le Castellet,FORMULA 1 LENOVO GRAND PRIX DE FRANCE 2022,20,262,20,37,26,True,True,True,True,True,108.10194915254236,exports\backfill_qr_raw_laps\2022_R12_Q_laps.csv,exports\backfill_qr_results\2022_R12_Q_results.csv,ok
2022,12,French Grand Prix,R,2022-07-24 13:00:00,France,Le Castellet,FORMULA 1 LENOVO GRAND PRIX DE FRANCE 2022,20,958,20,37,26,True,True,True,True,True,102.5210582010582,exports\backfill_qr_raw_laps\2022_R12_R_laps.csv,exports\backfill_qr_results\2022_R12_R_results.csv,ok
2022,13,Hungarian Grand Prix,Q,2022-07-30 14:00:00,Hungary,Budapest,FORMULA 1 ARAMCO MAGYAR NAGYDÍJ 2022,20,334,20,37,26,True,True,True,True,True,94.1974243697479,exports\backfill_qr_raw_laps\2022_R13_Q_laps.csv,exports\backfill_qr_results\2022_R13_Q_results.csv,ok
2022,13,Hungarian Grand Prix,R,2022-07-31 13:00:00,Hungary,Budapest,FORMULA 1 ARAMCO MAGYAR NAGYDÍJ 2022,20,1383,20,37,26,True,True,True,True,True,86.66092764109986,exports\backfill_qr_raw_laps\2022_R13_R_laps.csv,exports\backfill_qr_results\2022_R13_R_results.csv,ok
2022,14,Belgian Grand Prix,Q,2022-08-27 14:00:00,Belgium,Spa-Francorchamps,FORMULA 1 ROLEX BELGIAN GRAND PRIX 2022,20,240,20,37,26,True,True,True,True,True,120.58930821917806,exports\backfill_qr_raw_laps\2022_R14_Q_laps.csv,exports\backfill_qr_results\2022_R14_Q_results.csv,ok
2022,14,Belgian Grand Prix,R,2022-08-28 13:00:00,Belgium,Spa-Francorchamps,FORMULA 1 ROLEX BELGIAN GRAND PRIX 2022,20,792,20,37,26,True,True,True,True,True,115.95985106382977,exports\backfill_qr_raw_laps\2022_R14_R_laps.csv,exports\backfill_qr_results\2022_R14_R_results.csv,ok
2022,15,Dutch Grand Prix,Q,2022-09-03 13:00:00,Netherlands,Zandvoort,FORMULA 1 HEINEKEN DUTCH GRAND PRIX 2022,20,279,20,37,26,True,True,True,True,True,86.49298412698413,exports\backfill_qr_raw_laps\2022_R15_Q_laps.csv,exports\backfill_qr_results\2022_R15_Q_results.csv,ok
2022,15,Dutch Grand Prix,R,2022-09-04 13:00:00,Netherlands,Zandvoort,FORMULA 1 HEINEKEN DUTCH GRAND PRIX 2022,20,1392,20,37,26,True,True,True,True,True,80.76269956772335,exports\backfill_qr_raw_laps\2022_R15_R_laps.csv,exports\backfill_qr_results\2022_R15_R_results.csv,ok
2022,16,Italian Grand Prix,Q,2022-09-10 14:00:00,Italy,Monza,FORMULA 1 PIRELLI GRAN PREMIO D’ITALIA 2022,20,260,20,37,26,True,True,True,True,True,95.5392411764706,exports\backfill_qr_raw_laps\2022_R16_Q_laps.csv,exports\backfill_qr_results\2022_R16_Q_results.csv,ok
2022,16,Italian Grand Prix,R,2022-09-11 13:00:00,Italy,Monza,FORMULA 1 PIRELLI GRAN PREMIO D’ITALIA 2022,20,971,20,37,26,True,True,True,True,True,91.1930340909091,exports\backfill_qr_raw_laps\2022_R16_R_laps.csv,exports\backfill_qr_results\2022_R16_R_results.csv,ok
2022,17,Singapore Grand Prix,Q,2022-10-01 13:00:00,Singapore,Marina Bay,FORMULA 1 SINGAPORE AIRLINES SINGAPORE GRAND PRIX 2022,20,339,20,37,26,True,True,True,True,True,125.05261864406779,exports\backfill_qr_raw_laps\2022_R17_Q_laps.csv,exports\backfill_qr_results\2022_R17_Q_results.csv,ok
2022,17,Singapore Grand Prix,R,2022-10-02 12:00:00,Singapore,Marina Bay,FORMULA 1 SINGAPORE AIRLINES SINGAPORE GRAND PRIX 2022,20,945,20,37,26,True,True,True,True,True,121.72259737156512,exports\backfill_qr_raw_laps\2022_R17_R_laps.csv,exports\backfill_qr_results\2022_R17_R_results.csv,ok
2022,18,Japanese Grand Prix,Q,2022-10-08 06:00:00,Japan,Suzuka,FORMULA 1 HONDA JAPANESE GRAND PRIX 2022,20,253,20,37,26,True,True,True,True,True,104.82626785714287,exports\backfill_qr_raw_laps\2022_R18_Q_laps.csv,exports\backfill_qr_results\2022_R18_Q_results.csv,ok
2022,18,Japanese Grand Prix,R,2022-10-09 05:00:00,Japan,Suzuka,FORMULA 1 HONDA JAPANESE GRAND PRIX 2022,20,507,20,37,26,True,True,True,True,True,112.30207175925926,exports\backfill_qr_raw_laps\2022_R18_R_laps.csv,exports\backfill_qr_results\2022_R18_R_results.csv,ok
2022,19,United States Grand Prix,Q,2022-10-22 22:00:00,United States,Austin,FORMULA 1 ARAMCO UNITED STATES GRAND PRIX 2022,20,258,20,37,26,True,True,True,True,True,110.51926315789473,exports\backfill_qr_raw_laps\2022_R19_Q_laps.csv,exports\backfill_qr_results\2022_R19_Q_results.csv,ok
2022,19,United States Grand Prix,R,2022-10-23 19:00:00,United States,Austin,FORMULA 1 ARAMCO UNITED STATES GRAND PRIX 2022,20,992,20,37,26,True,True,True,True,True,106.26120588235295,exports\backfill_qr_raw_laps\2022_R19_R_laps.csv,exports\backfill_qr_results\2022_R19_R_results.csv,ok
2022,20,Mexico City Grand Prix,Q,2022-10-29 21:00:00,Mexico,Mexico City,FORMULA 1 HEINEKEN GRAN PREMIO DE LA CIUDAD DE MÉXICO 2022,20,298,20,37,26,True,True,True,True,True,91.73944390243902,exports\backfill_qr_raw_laps\2022_R20_Q_laps.csv,exports\backfill_qr_results\2022_R20_Q_results.csv,ok
2022,20,Mexico City Grand Prix,R,2022-10-30 20:00:00,Mexico,Mexico City,FORMULA 1 HEINEKEN GRAN PREMIO DE LA CIUDAD DE MÉXICO 2022,20,1379,20,37,26,True,True,True,True,True,84.88272786647315,exports\backfill_qr_raw_laps\2022_R20_R_laps.csv,exports\backfill_qr_results\2022_R20_R_results.csv,ok
2022,21,São Paulo Grand Prix,Q,2022-11-11 19:00:00,Brazil,São Paulo,FORMULA 1 HEINEKEN GRANDE PRÊMIO DE SÃO PAULO 2022,20,416,20,37,26,True,True,True,True,True,87.05152976190476,exports\backfill_qr_raw_laps\2022_R21_Q_laps.csv,exports\backfill_qr_results\2022_R21_Q_results.csv,ok
2022,21,São Paulo Grand Prix,R,2022-11-13 18:00:00,Brazil,São Paulo,FORMULA 1 HEINEKEN GRANDE PRÊMIO DE SÃO PAULO 2022,20,1259,20,37,26,True,True,True,True,True,83.60228582802547,exports\backfill_qr_raw_laps\2022_R21_R_laps.csv,exports\backfill_qr_results\2022_R21_R_results.csv,ok
2022,22,Abu Dhabi Grand Prix,Q,2022-11-19 14:00:00,Abu Dhabi,Yas Island,FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2022,20,287,20,37,26,True,True,True,True,True,100.03561734693878,exports\backfill_qr_raw_laps\2022_R22_Q_laps.csv,exports\backfill_qr_results\2022_R22_Q_results.csv,ok
2022,22,Abu Dhabi Grand Prix,R,2022-11-20 13:00:00,Abu Dhabi,Yas Island,FORMULA 1 ETIHAD AIRWAYS ABU DHABI GRAND PRIX 2022,20,1117,20,37,26,True,True,True,True,True,92.20473052820053,exports\backfill_qr_raw_laps\2022_R22_R_laps.csv,exports\backfill_qr_results\2022_R22_R_results.csv,ok
